set	chromosome	valid	linkage.map.length	linkage.map.length.correctedCh	linkage.map.length.correctedHW	phys.map.length	nb.markers	density.markers.cM	density.markers.bp	marker.interval.cM	largest.gap.cM	marker.interval.bp	chrwide.rate	map.coverage	rejected.rate	mean.recrate	median.recrate	sd.recrate	max	cv.recrate	gini	span	species	centromeric_index	peripherybias_ratio	peripherybias_mode	brokenstick_pvariance	genecount	centromere_position_estimated	centromeric_index_position_oriented
Camelina_sativa_King2019	4	TRUE	88	91.3846153846154	90.1153846153846	29622713	53	0.602272727272727	1.78916765658838e-06	1.69230769230769	15	552582.942307692	3.04210436820505	0.700171745886003	0	3.07055092183063	2.93888758602766	1.8422062294405	6.5706303450375	0.599959510960396	0.341543367191704	0.45	Camelina sativa	0.42	0.912755289166984	20	0.00636440228450515	4291	8.82697003535354	12.44153946
Camelina_sativa_King2019	5	TRUE	93	97.4285714285714	97.4285714285714	32188913	43	0.462365591397849	1.33586368697818e-06	2.21428571428571	14	725092.857142857	3.0267742010602	0.603361972129017	0.0851063829787234	3.06066622698288	3.13329024388123	1.66826355684992	6.6043741554231	0.54506549657146	0.309069552349044	0.35	Camelina sativa	0.42	NA	9	0.00493910861067946	4624	19.9961429242424	18.66956954
Camelina_sativa_King2019	6	TRUE	84	87.4285714285714	87.4285714285714	19975281	50	0.595238095238095	2.50309369865686e-06	1.71428571428571	7	401004.816326531	4.37683812450856	0.695923568715167	0.0566037735849057	4.35897785272578	4.71329215930112	2.60756024982963	9.66705084468092	0.598204519024813	0.341569424165307	0.45	Camelina sativa	0.41	2.71795707074992	1	0.00908990221845048	4169	6.55754174242424	8.18986521
Camelina_sativa_King2019	7	TRUE	125	127.604166666667	125.729166666667	32952971	97	0.776	2.9435889103899e-06	1.30208333333333	6	340203.71875	3.81541217229447	0.788176097907819	0.0202020202020202	3.83662041322879	4.11788611815724	1.33105349303307	6.80328548265919	0.34693385054293	0.195137269780176	0.25	Camelina sativa	0.36	2.03913684354166	1	0.00139614403045304	4802	8.82074476262626	11.86306956
Camelina_sativa_King2019	16	TRUE	111	114.264705882353	112.470588235294	28828878	69	0.621621621621622	2.39343341770013e-06	1.63235294117647	6	421996.926470588	3.90131687522817	0.711552805152227	0.08	4.00531257237821	4.00208536474101	1.73497319956697	7.06077500284303	0.433167990815959	0.247315088810865	0.45	Camelina sativa	0.38	1.72932188917342	1	0.00284624536811531	4557	10.0464271818182	10.95497364
Camelina_sativa_King2019	11	TRUE	156	159.089108910891	157.524752475248	48897040	102	0.653846153846154	2.08601584063166e-06	1.54455445544554	14	473501.00990099	3.22156008779361	0.729556562937984	0.0192307692307692	3.26345750835635	3.0894538917141	2.07381443989865	7.72956540501484	0.635465433390346	0.360779361628488	0.2	Camelina sativa	0.39	1.47452155885795	6	0.0069220111029916	7127	21.9789725252525	19.0698456
Camelina_sativa_King2019	13	TRUE	74	78	78	23496203	38	0.513513513513513	1.61728258816967e-06	2	8	585945.081081081	3.3196853125588	0.641930088106051	0.208333333333333	3.40308492087255	3.30364406017868	2.43043387374446	8.29222757465784	0.714185490593427	0.409613002141235	0.4	Camelina sativa	0.44	NA	10	0.00926871832364695	3807	14.833461489899	13.15787368
Camelina_sativa_King2019	15	TRUE	100	103.636363636364	103.636363636364	30506682	56	0.56	1.83566341301883e-06	1.81818181818182	8	534105.636363636	3.39716930331406	0.673720205376961	0.0344827586206897	3.33482189362229	3.55052649332274	1.88508874930939	6.49377541072139	0.565274191378719	0.320664669890562	0.45	Camelina sativa	0.31	1.04003136826584	16	0.00445439684533757	4149	20.1837138484848	21.04961058
Camelina_sativa_King2019	19	TRUE	102	105.138461538462	104.923076923077	24416080	66	0.647058823529412	2.70313662143964e-06	1.56923076923077	6	374991.969230769	4.29729411613481	0.725860354429873	0.0704225352112676	4.14679809892422	4.65924679326924	2.66428036752325	10.4811500346033	0.642490978332036	0.356104000968458	0.3	Camelina sativa	0.3	0.636686586793444	20	0.00370567624718542	3825	19.8534791919192	17.091256
Camelina_sativa_King2019	2	TRUE	98	101.92	101.92	29110178	51	0.520408163265306	1.7519645534287e-06	1.96	8	557715.4	3.50118092716575	0.646833734738355	0.0377358490566038	3.52423712600883	3.40455242398713	1.35584796528026	6.76847925228249	0.384720981251266	0.212598009931156	0.35	Camelina sativa	0.41	0.507815600568042	17	0.00143957641746226	3917	12.2027513838384	11.93517298
Camelina_sativa_King2019	20	TRUE	92	96.8421052631579	96.1578947368421	30087727	39	0.423913043478261	1.29620958073702e-06	2.18421052631579	11	781744.026315789	3.19591754926659	0.571654894463811	0.1875	2.72518007223084	2.77827995673073	1.3401786187909	5.27162260907465	0.49177617011335	0.279870909545323	0.5	Camelina sativa	0.32	1.30506347988521	1	NA	4072	21.7300250555556	20.45965436
Camelina_sativa_King2019	8	TRUE	99	102.245901639344	102.213114754098	27587019	62	0.626262626262626	2.24743383835709e-06	1.62295081967213	12	450691.049180328	3.70511633584253	0.714217787363773	0.0158730158730159	3.68576737265767	4.28770604781714	2.2981916655935	7.62458241876381	0.623531393392406	0.352865928144709	0.3	Camelina sativa	0.45	1.32830977298397	5	0.0131809969634009	4061	14.3508230151515	15.17286045
Camellia_sinensis_Xu2018	3	TRUE	141.51	142.890585365854	141.886390243902	240721366	206	1.45572751042329	8.5576117908869e-07	0.684292682926829	13.31	1081093.27317073	0.589421672872621	0.945603475816467	0.301694915254237	0.602144430240657	0.5550265135036	0.271886343347777	1.18106134023557	0.451530114193887	0.253997607187785	0.2	Camellia sinensis	NA	1.00003063083223	4	0.00362359063086043	2923	171.422790939394	NA
Camellia_sinensis_Xu2018	1	TRUE	146.93	148.265727272727	147.488363636364	271782074	221	1.50411760702375	8.1315149578261e-07	0.644954545454545	8.16999999999999	1142003.04090909	0.542671418558546	0.950621255173398	0.302839116719243	0.553012373643926	0.514504821867602	0.179365733049234	0.926954380645723	0.324343073677271	0.170826490182321	0.35	Camellia sinensis	NA	NA	11	0.00341553865611725	3308	26.080098010101	NA
Camellia_sinensis_Xu2018	15	TRUE	90.7	91.9510344827586	90.7495172413793	121546163	146	1.60970231532525	1.20118970765042e-06	0.600620689655172	3.72	790721.55862069	0.746625932086226	0.960021146639566	0.506756756756757	0.756995068002488	0.663712864055913	0.3818486714786	2.11669661366712	0.504426894730238	0.244970320590937	0.25	Camellia sinensis	NA	NA	16	0.00164960822917308	1510	89.0110789646465	NA
Camellia_sinensis_Xu2018	9	TRUE	101.39	102.681592356688	101.492420382166	176372015	158	1.55833908669494	8.95833729631087e-07	0.645796178343949	5	1110893.46496815	0.575445148609124	0.955695905226392	0.261682242990654	0.561983725554772	0.506040253991094	0.252897282485311	1.26764728759804	0.450008195941367	0.246997921839807	0.25	Camellia sinensis	NA	0.964521802856949	19	0.002535369906166	1907	47.2106908838384	NA
Camellia_sinensis_Xu2018	8	TRUE	108.28	109.496629213483	109.433483146067	181627330	179	1.65312153675656	9.85534500782454e-07	0.599213483146067	16.33	1014952.34831461	0.602516609951087	0.963346379639151	0.286852589641434	0.558232135838989	0.570142790269805	0.262053209396205	1.21176058572074	0.469434116332903	0.261406983767699	0.2	Camellia sinensis	NA	1.62539998682771	1	0.00221585628336351	1658	140.348391363636	NA
Capsella_rubella_Slotte2013	1	TRUE	54.17572439	54.8932836534437	54.8932836534437	19276480	152	2.80568468094276	7.88525705938014e-06	0.358779631721854	2.60095338	124408.245033113	2.84768192395311	0.996343940540143	0	2.8973072140799	2.81657434156349	1.66260789071925	7.30566555552486	0.573845908586963	0.320570205653205	0.2	Capsella rubella	0.29	0.720027783369657	16	0.00414177451067453	4292	5.74400161616162	5.5901792
Capsella_rubella_Slotte2013	2	TRUE	43.4841417	44.4093362042553	44.4093362042553	13496263	95	2.18470449883572	7.0389855325137e-06	0.46259725212766	2.7103511	140496.723404255	3.29049131631884	0.987341280309488	0	3.32993664398647	2.90886689507682	2.0402935449623	9.31450988139	0.612712421615248	0.320482520862406	0.2	Capsella rubella	0.37	0.530765511606224	17	0.00263568259816735	2651	5.79385027777778	4.99361731
Capsella_rubella_Slotte2013	3	TRUE	46.255237	47.0886646936937	47.0886646936937	14963769	112	2.42134744656048	7.48474532051384e-06	0.416713846846847	2.9089728	131976.261261261	3.14684520281579	0.992114225927464	0	3.1683764980258	2.33559132885715	2.35543517327583	9.91507144335695	0.743420226334684	0.381737526611737	0.2	Capsella rubella	0.26	0.85459109231083	15	0.00537022083585998	3443	4.1566025	3.89057994
Capsella_rubella_Slotte2013	4	TRUE	42.45115068	43.2835261835294	43.2835261835294	14604597	103	2.42631821164099	7.05257392586731e-06	0.416187751764706	1.72541752	140202.245098039	2.96369192409276	0.992192234185038	0	2.9900433771294	2.17524130241037	1.92590098828805	7.05342094620617	0.644104698620464	0.353665261762188	0.2	Capsella rubella	0.22	0.733750441380453	4	0.00279694361626291	2995	4.49939604545455	3.21301134
Capsella_rubella_Slotte2013	6	TRUE	47.1948197	47.9748993644628	47.9748993644628	16362109	122	2.58502947517352	7.45625151378713e-06	0.390039832231405	2.0588441	132290.165289256	2.93207308204968	0.994315766278208	0	2.94902824984757	2.10206507699934	1.97151652822024	8.02502964703653	0.668530906179739	0.360574962702273	0.2	Capsella rubella	0.3	0.766179332462393	20	0.00352842648782003	3617	10.4948880959596	11.4534763
Capsella_rubella_Slotte2013	7	TRUE	48.8118132	49.6993007127273	49.6993007127273	16934208	111	2.27403967857519	6.55477953264776e-06	0.443743756363636	4.0367335	150475.645454545	2.93484647836659	0.989412480287607	0	2.9015310919506	2.31502558856567	1.92883370850427	8.06539159982433	0.664764101220634	0.363881722234566	0.2	Capsella rubella	0.23	0.501885812998709	15	0.00477156896819361	3669	13.0855243636364	13.03934016
Capsella_rubella_Slotte2013	8	TRUE	45.3695508	46.3558453826087	46.3558453826087	12871130	93	2.04983294654969	7.2254728217336e-06	0.493147291304348	2.8646926	132167.282608696	3.60153656925295	0.98342178662794	0	3.80387473102963	3.6299140485606	2.55149236010293	8.80140528134393	0.670761405282213	0.38032250721097	0.2	Capsella rubella	0.3	NA	18	0.00415061537302574	2790	3.96534813131313	3.861339
Capsicum_annuum_Han2016	1	TRUE	208.5	209.630081300813	209.630081300813	272571316	370	1.77458033573141	1.35744290862946e-06	0.565040650406504	7.19999999999999	735017.116531165	0.769083425127584	0.97125124081529	0	0.766241960482659	0.6922510525407	0.722246552706662	3.74499565488962	0.942582878457499	0.485484402260226	0.2	Capsicum annuum	0.48	0.85836468971592	4	0.00914808892176308	NA	114.259693070707	130.83423168
Capsicum_annuum_Han2016	2	TRUE	107.5	108.681318681319	108.681318681319	171125571	183	1.70232558139535	1.06939014976318e-06	0.590659340659341	7.7	934481.159340659	0.635096894322817	0.966781594122901	0.0615384615384615	0.58863505532103	0.339285352512577	0.552762009905397	1.94110521269054	0.939057239130841	0.493472972270638	0.2	Capsicum annuum	0.17	1.73326734596582	7	0.0123379005297205	NA	37.1636341060606	29.09134707
Capsicum_annuum_Han2016	3	TRUE	118.5	119.411538461538	119.411538461538	257899434	261	2.20253164556962	1.01202238388782e-06	0.455769230769231	4.09999999999999	987497.823076923	0.463015899684132	0.987784666731982	0	0.469659809138174	0.151029017666476	0.548047884964545	2.51980290418681	1.16690394685935	0.607803210803525	0.2	Capsicum annuum	0.4	2.93747704650007	5	0.0258442598448153	NA	139.369896151515	154.7396604
Capsicum_annuum_Han2016	4	TRUE	116.5	117.583720930233	117.583720930233	222450887	216	1.85407725321888	9.71000848380524e-07	0.541860465116279	7.2	1029771.56744186	0.52858283693979	0.975477261907733	0	0.499188857081499	0.297126959026451	0.666681043390306	5.61634824447823	1.33552869606915	0.618007268753843	0.2	Capsicum annuum	0.3	2.57252009404347	2	0.023281177295923	NA	108.978464843434	66.7352661
Capsicum_annuum_Han2016	5	TRUE	100.6	101.66455026455	101.66455026455	233436718	190	1.88866799204771	8.13925082685578e-07	0.532275132275132	4.09999999999999	1229559.35449735	0.435512249896138	0.977116427503901	0	0.45070427084639	0.188666518293478	0.698956928142447	4.78553515649157	1.55081052777657	0.685768184933011	0.2	Capsicum annuum	0.36	4.19702237156265	2	0.0219762351769054	NA	130.866038878788	149.39949952
Capsicum_annuum_Han2016	6	TRUE	102.6	103.53698630137	103.53698630137	236903191	220	2.14424951267057	9.28649373912401e-07	0.468493150684931	2.2	1076955.21004566	0.437043443207018	0.986274488511251	0	0.449116021677405	0.219851655616061	0.562701720080658	2.28282973109022	1.25290947755331	0.635293049632651	0.2	Capsicum annuum	0.36	3.23394889693192	1	0.030681907567385	NA	108.87974939899	85.28514876
Capsicum_annuum_Han2016	7	TRUE	92.5	93.5632183908046	93.5632183908046	231908592	175	1.89189189189189	7.54607660245723e-07	0.531609195402299	2.2	1326773.51724138	0.403448693228255	0.977263501534028	0	0.41719971571142	0.151521367619518	0.594053444882377	2.71617401572222	1.42390663874107	0.684763365428807	0.2	Capsicum annuum	0.36	2.79926231165493	2	0.0381695414855693	NA	108.926762909091	83.48709312
Capsicum_annuum_Han2016	9	TRUE	86.2	87.422695035461	87.422695035461	252727849	142	1.64733178654292	5.61869222414028e-07	0.611347517730496	8.5	1779984.74468085	0.345916349865586	0.962919482166819	0.118012422360248	0.355277046629261	0.0435429978226759	0.736055766748292	5.92631074206884	2.0717796821712	0.776702037259156	0.2	Capsicum annuum	0.18	5.99930971379737	1	0.0442490526707587	NA	118.705504833333	45.49101282
Capsicum_annuum_Han2016	10	TRUE	103.9	105.333103448276	105.333103448276	233569810	146	1.40519730510106	6.25080784198951e-07	0.716551724137931	8.8	1602895.24137931	0.450970540449024	0.939818760424983	0.051948051948052	0.422061742715487	0.171597870134016	0.724096228329752	7.57793680814159	1.71561682817072	0.636147516035521	0.2	Capsicum annuum	0.3	3.16893366878441	1	0.0164505202517244	NA	53.0840477272727	70.070943
Capsicum_annuum_Han2016	11	TRUE	86.8	87.6902564102564	87.6902564102564	259722551	196	2.25806451612903	7.54651451117158e-07	0.445128205128205	2.2	1316782.31282051	0.33763050637161	0.989068743584018	0	0.344068183746883	0.132095630275577	0.499780734879831	2.84820357984226	1.45256306304538	0.667102693147058	0.2	Capsicum annuum	0.3	3.86908066133077	1	0.0302746859427612	NA	150.848956388889	181.8057857
Capsicum_annuum_Han2016	12	TRUE	94.9	95.754954954955	95.754954954955	235673925	223	2.34984193888303	9.46222625180108e-07	0.427477477477477	4.6	1055963.62612613	0.406302712338478	0.99090184722448	0	0.393449393222342	0.170668399906372	0.514044140217987	2.66565709868826	1.30650637432168	0.649689057270109	0.2	Capsicum annuum	0.33	3.73326141626845	1	0.0306076029428461	NA	110.695328409091	77.77239525
Cenchrus_americanus_Pucher2017	1	TRUE	86.9570226635435	88.8894009449556	88.8894009449556	275255742	91	1.04649397153465	3.30601641000463e-07	0.966189140706039	7.8283423241256	3054811.7	0.322933866153301	0.87668188272503	0.021505376344086	0.452518413154105	0.165152705938388	0.87883451907683	8.38575440530208	1.9420967048639	0.699610899007098	0.2	Cenchrus americanus	0.47	7.87245895669058	1	0.0245176887466051	NA	115.384982757576	129.37019874
Cenchrus_americanus_Pucher2017	2	TRUE	82.3157374679443	84.067136137475	84.067136137475	242526954	95	1.15409280074779	3.91709038658029e-07	0.875699334765365	5.5175766177707	2577017.31914894	0.346630074517305	0.900558485489017	0	0.344443309874815	0.0769069937118355	1.23519759475046	18.0582651178431	3.58606934534271	0.803182212782389	0.2	Cenchrus americanus	0.4	2.5115657955835	1	0.042639286701099	NA	109.014640939394	97.0107816
Cenchrus_americanus_Pucher2017	3	TRUE	54.175160819469	56.5306025942285	56.5306025942285	300798759	47	0.867556261745504	1.56250644637799e-07	1.17772088737976	6.55366652588049	6522944.2826087	0.18793495951301	0.823619647763304	0	0.181697254607209	0.0237717307589596	0.97883506370884	15.0824610572418	5.38717585923285	0.899793959732449	0.3	Cenchrus americanus	0.38	8.62039577334323	1	0.0610204029888219	NA	129.130780378788	114.30352842
Cenchrus_americanus_Pucher2017	4	TRUE	61.7242445514892	64.0534613270171	64.0534613156963	190612428	54	0.874858823990211	2.8329737240428e-07	1.16460838210357	9.34826931401569	3565592.69811321	0.336040320076592	0.826176984198159	0	0.369179006199295	0.185960639173261	0.649418796055733	4.46313709535511	1.75908918207867	0.680126009594659	0.3	Cenchrus americanus	0.42	4.18661915492503	1	0.027123641618502	NA	120.336128787879	110.55520824
Cenchrus_americanus_Pucher2017	5	TRUE	90.3860420806422	92.5380907016099	92.538090694467	157138689	85	0.940410687793622	5.40923438657427e-07	1.07602430691241	18.3169749946982	1867753.95238095	0.588894379120517	0.847535176571873	0.0659340659340659	0.579583846069783	0.236854053489334	0.970873772403352	7.01505816637584	1.67512220878298	0.616040771868938	0.3	Cenchrus americanus	0.45	0.70231162744434	20	0.0192986840012858	NA	15.0789651060606	70.71241005
Cenchrus_americanus_Pucher2017	6	TRUE	39.6986072919535	41.7880076757405	41.7880076757405	239171967	39	0.982402221649345	1.63062588350917e-07	1.04470019189351	4.3761369255024	5815844.94736842	0.17471950496498	0.859816702281204	0	0.35307787522662	0.0973880177039287	0.806857845568392	12.4190248453801	2.28521213641755	0.70645207260452	0.35	Cenchrus americanus	0.44	6.13181388680467	1	0.0526629497963857	NA	208.973486318182	133.93630152
Cenchrus_americanus_Pucher2017	7	TRUE	46.8961555994745	50.0225659727728	50.0225659727728	125865218	31	0.661034995379182	2.46295207624397e-07	1.56320518664915	15.6076881337079	4156616.83333333	0.397429621682877	0.733417093716228	0.24390243902439	0.381605680565752	0.0734354001613438	0.812524435810645	5.75606786454363	2.12922521123384	0.75807566530429	0.3	Cenchrus americanus	0.38	7.73673263890705	1	0.0267547820024868	NA	17.1634388181818	47.82878284
Citrullus_lanatus_Ren2015	1	TRUE	119.884	121.898857142857	121.898857142857	33841698	120	1.00096760201528	3.54592136600238e-06	1.00742857142857	9.884	283798.12605042	3.60203135028441	0.864926364896067	0	3.53876556564544	3.8123826648974	2.62044977867784	9.1270373986396	0.740498269825312	0.419001239195808	0.2	Citrullus lanatus	0.39	1.60537937139605	10	0.00919634348995985	NA	17.6045196666667	20.64343578
Citrullus_lanatus_Ren2015	2	TRUE	119.85	121.737401574803	121.737401574803	34185162	128	1.06800166875261	3.74431456548312e-06	0.943700787401575	4.773	263209.811023622	3.56111817094221	0.881873989357983	0	3.65984848972373	4.03704815568353	2.43505566360423	9.31942751419886	0.665343297800845	0.378735843561273	0.2	Citrullus lanatus	0.41	1.40559260085135	10	0.00839560280967827	NA	13.2942296666667	14.01591642
